folder,filename,level,heading,slug,parent_slug,description,size_bytes,modified_utc,tags,owners,status,contains_placeholder,links
.repo_studios/command_center,.repo_studios/command_center/README.md,h2,Directory Layout,directory-layout,library-integration-protocol,"Centralise duplicate-prone helpers in `.repo_studios/command_center/scripts/libraries/` so producers, summarisers, and orchestrators share the same implementation. This folder is a **staging area** until the canonical…",14925,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center,.repo_studios/command_center/README.md,h2,Shared Helper Modules,shared-helper-modules,library-integration-protocol,"Centralise duplicate-prone helpers in `.repo_studios/command_center/scripts/libraries/` so producers, summarisers, and orchestrators share the same implementation. This folder is a **staging area** until the canonical…",14925,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center,.repo_studios/command_center/README.md,h2,Artifact Retention Policy,artifact-retention-policy,library-integration-protocol,"Centralise duplicate-prone helpers in `.repo_studios/command_center/scripts/libraries/` so producers, summarisers, and orchestrators share the same implementation. This folder is a **staging area** until the canonical…",14925,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center,.repo_studios/command_center/README.md,h2,Micro-Cycle Blueprint,micro-cycle-blueprint,library-integration-protocol,"Centralise duplicate-prone helpers in `.repo_studios/command_center/scripts/libraries/` so producers, summarisers, and orchestrators share the same implementation. This folder is a **staging area** until the canonical…",14925,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center,.repo_studios/command_center/README.md,h2,Automation Entry Points,automation-entry-points,library-integration-protocol,"Centralise duplicate-prone helpers in `.repo_studios/command_center/scripts/libraries/` so producers, summarisers, and orchestrators share the same implementation. This folder is a **staging area** until the canonical…",14925,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center,.repo_studios/command_center/README.md,h2,Usage Instructions,usage-instructions,library-integration-protocol,"Centralise duplicate-prone helpers in `.repo_studios/command_center/scripts/libraries/` so producers, summarisers, and orchestrators share the same implementation. This folder is a **staging area** until the canonical…",14925,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center,.repo_studios/command_center/README.md,h2,References,references,library-integration-protocol,"Centralise duplicate-prone helpers in `.repo_studios/command_center/scripts/libraries/` so producers, summarisers, and orchestrators share the same implementation. This folder is a **staging area** until the canonical…",14925,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center,.repo_studios/command_center/README.md,h2,Onboarding Checklist,onboarding-checklist,library-integration-protocol,"Centralise duplicate-prone helpers in `.repo_studios/command_center/scripts/libraries/` so producers, summarisers, and orchestrators share the same implementation. This folder is a **staging area** until the canonical…",14925,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h1,Library Integration Alignment Plan,library-integration-alignment-plan,,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase Overview,phase-overview,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase 1 – Foundation Setup,phase-1-foundation-setup,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase 2 – Duplicate Detection Tool,phase-2-duplicate-detection-tool,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase 3 – Manual Extraction Validation,phase-3-manual-extraction-validation,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase 4 – Automated Extraction,phase-4-automated-extraction,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase 5 – Integration with Repo Studios,phase-5-integration-with-repo-studios,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase 6 – AI Prompt Engineering,phase-6-ai-prompt-engineering,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase 7 – Validation & Hardening,phase-7-validation-hardening,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Phase 8 – Scale to New Projects,phase-8-scale-to-new-projects,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Decisions Captured,decisions-captured,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Outstanding Considerations,outstanding-considerations,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center/checklists,.repo_studios/command_center/checklists/2025-10-24.md,h2,Design Decisions Required,design-decisions-required,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",14558,2025-10-27T17:59:50.299412+00:00,,,,yes,
.repo_studios/command_center,.repo_studios/command_center/command_center_architecture.md,h1,Command Center Architecture,command-center-architecture,,_Last updated: 2025-10-27_,4427,2025-11-06T09:44:23.975246+00:00,,,,yes,
.repo_studios/command_center,.repo_studios/command_center/command_center_architecture.md,h2,Overview,overview,command-center-architecture,_Last updated: 2025-10-27_,4427,2025-11-06T09:44:23.975246+00:00,,,,yes,
.repo_studios/command_center,.repo_studios/command_center/command_center_architecture.md,h2,Component Map,component-map,command-center-architecture,_Last updated: 2025-10-27_,4427,2025-11-06T09:44:23.975246+00:00,,,,yes,
.repo_studios/command_center,.repo_studios/command_center/command_center_architecture.md,h2,Data Flow,data-flow,command-center-architecture,_Last updated: 2025-10-27_,4427,2025-11-06T09:44:23.975246+00:00,,,,yes,
.repo_studios/command_center,.repo_studios/command_center/command_center_architecture.md,h2,Reporting & Retention,reporting-retention,command-center-architecture,_Last updated: 2025-10-27_,4427,2025-11-06T09:44:23.975246+00:00,,,,yes,
.repo_studios/command_center,.repo_studios/command_center/command_center_architecture.md,h2,Current State (2025-10-27 Run),current-state-2025-10-27-run,command-center-architecture,_Last updated: 2025-10-27_,4427,2025-11-06T09:44:23.975246+00:00,,,,yes,
.repo_studios/command_center,.repo_studios/command_center/command_center_architecture.md,h2,Planned Enhancements,planned-enhancements,command-center-architecture,_Last updated: 2025-10-27_,4427,2025-11-06T09:44:23.975246+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/build_paths_extraction_brief.md,h1,`build_paths` / `build_options` Extraction Brief,buildpaths-buildoptions-extraction-brief,,This brief captures the concrete plan for centralising the duplicated `build_paths` and `build_options` helpers into the shared `libraries` staging package.,4461,2025-10-30T11:23:59.998614+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/build_paths_extraction_brief.md,h2,Objectives,objectives,buildpaths-buildoptions-extraction-brief,This brief captures the concrete plan for centralising the duplicated `build_paths` and `build_options` helpers into the shared `libraries` staging package.,4461,2025-10-30T11:23:59.998614+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/build_paths_extraction_brief.md,h2,Core Deliverables,core-deliverables,buildpaths-buildoptions-extraction-brief,This brief captures the concrete plan for centralising the duplicated `build_paths` and `build_options` helpers into the shared `libraries` staging package.,4461,2025-10-30T11:23:59.998614+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/build_paths_extraction_brief.md,h2,Pilot Scope,pilot-scope,buildpaths-buildoptions-extraction-brief,This brief captures the concrete plan for centralising the duplicated `build_paths` and `build_options` helpers into the shared `libraries` staging package.,4461,2025-10-30T11:23:59.998614+00:00,,,,no,
